Year,Date,Site,Transect,Uniq_Transect,Protocol,Start_Time,Temp,Species,Num,Collector,Notes
2014,2014-08-08,CBBR,4,2014.F.CBBR.4,MBRS,MISSING,30,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBBR,7,2014.F.CBBR.7,MBRS,MISSING,30,DiademaJuv,0,VIAL,NA
2014,2014-08-08,CBBR,7,2014.F.CBBR.7,MBRS,MISSING,30,Diadema,4,VIAL,NA
2014,2014-08-08,CBBR,7,2014.F.CBBR.7,MBRS,MISSING,30,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBBR,7,2014.F.CBBR.7,MBRS,MISSING,30,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBBR,7,2014.F.CBBR.7,MBRS,MISSING,30,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBBR,7,2014.F.CBBR.7,MBRS,MISSING,30,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,1,2014.F.CBDFR.1,MBRS,10:17,29,DiademaJuv,0,VIAL,NA
2014,2014-08-08,CBDFR,1,2014.F.CBDFR.1,MBRS,10:17,29,Diadema,0,VIAL,NA
2014,2014-08-08,CBDFR,1,2014.F.CBDFR.1,MBRS,10:17,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,1,2014.F.CBDFR.1,MBRS,10:17,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,1,2014.F.CBDFR.1,MBRS,10:17,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,1,2014.F.CBDFR.1,MBRS,10:17,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,2,2014.F.CBDFR.2,MBRS,10:17,29,DiademaJuv,0,IVWA,NA
2014,2014-08-08,CBDFR,2,2014.F.CBDFR.2,MBRS,10:17,29,Diadema,0,IVWA,NA
2014,2014-08-08,CBDFR,2,2014.F.CBDFR.2,MBRS,10:17,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,2,2014.F.CBDFR.2,MBRS,10:17,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,2,2014.F.CBDFR.2,MBRS,10:17,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,2,2014.F.CBDFR.2,MBRS,10:17,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,3,2014.F.CBDFR.3,MBRS,10:17,29,DiademaJuv,0,FEQU,NA
2014,2014-08-08,CBDFR,3,2014.F.CBDFR.3,MBRS,10:17,29,Diadema,0,FEQU,NA
2014,2014-08-08,CBDFR,3,2014.F.CBDFR.3,MBRS,10:17,29,OtherUrchins,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBDFR,3,2014.F.CBDFR.3,MBRS,10:17,29,Lobster,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBDFR,3,2014.F.CBDFR.3,MBRS,10:17,29,Conch,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBDFR,3,2014.F.CBDFR.3,MBRS,10:17,29,Cucumbers,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBDFR,4,2014.F.CBDFR.4,MBRS,10:17,29,DiademaJuv,0,VIAL,NA
2014,2014-08-08,CBDFR,4,2014.F.CBDFR.4,MBRS,10:17,29,Diadema,1,VIAL,NA
2014,2014-08-08,CBDFR,4,2014.F.CBDFR.4,MBRS,10:17,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,4,2014.F.CBDFR.4,MBRS,10:17,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,4,2014.F.CBDFR.4,MBRS,10:17,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,4,2014.F.CBDFR.4,MBRS,10:17,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,5,2014.F.CBDFR.5,MBRS,10:17,29,DiademaJuv,0,IVWA,NA
2014,2014-08-08,CBDFR,5,2014.F.CBDFR.5,MBRS,10:17,29,Diadema,0,IVWA,NA
2014,2014-08-08,CBDFR,5,2014.F.CBDFR.5,MBRS,10:17,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,5,2014.F.CBDFR.5,MBRS,10:17,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,5,2014.F.CBDFR.5,MBRS,10:17,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,5,2014.F.CBDFR.5,MBRS,10:17,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,6,2014.F.CBDFR.6,MBRS,10:17,29,DiademaJuv,0,FEQU,NA
2014,2014-08-08,CBDFR,6,2014.F.CBDFR.6,MBRS,10:17,29,Diadema,0,FEQU,NA
2014,2014-08-08,CBDFR,6,2014.F.CBDFR.6,MBRS,10:17,29,OtherUrchins,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBDFR,6,2014.F.CBDFR.6,MBRS,10:17,29,Lobster,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBDFR,6,2014.F.CBDFR.6,MBRS,10:17,29,Conch,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBDFR,6,2014.F.CBDFR.6,MBRS,10:17,29,Cucumbers,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBDFR,7,2014.F.CBDFR.7,MBRS,10:17,29,DiademaJuv,0,VIAL,NA
2014,2014-08-08,CBDFR,7,2014.F.CBDFR.7,MBRS,10:17,29,Diadema,0,VIAL,NA
2014,2014-08-08,CBDFR,7,2014.F.CBDFR.7,MBRS,10:17,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,7,2014.F.CBDFR.7,MBRS,10:17,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,7,2014.F.CBDFR.7,MBRS,10:17,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,7,2014.F.CBDFR.7,MBRS,10:17,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBDFR,8,2014.F.CBDFR.8,MBRS,10:17,29,DiademaJuv,0,IVWA,NA
2014,2014-08-08,CBDFR,8,2014.F.CBDFR.8,MBRS,10:17,29,Diadema,0,IVWA,NA
2014,2014-08-08,CBDFR,8,2014.F.CBDFR.8,MBRS,10:17,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,8,2014.F.CBDFR.8,MBRS,10:17,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,8,2014.F.CBDFR.8,MBRS,10:17,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBDFR,8,2014.F.CBDFR.8,MBRS,10:17,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,1,2014.F.CBSFR.1,MBRS,12:24,29,DiademaJuv,0,VIAL,NA
2014,2014-08-08,CBSFR,1,2014.F.CBSFR.1,MBRS,12:24,29,Diadema,0,VIAL,NA
2014,2014-08-08,CBSFR,1,2014.F.CBSFR.1,MBRS,12:24,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,1,2014.F.CBSFR.1,MBRS,12:24,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,1,2014.F.CBSFR.1,MBRS,12:24,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,1,2014.F.CBSFR.1,MBRS,12:24,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,2,2014.F.CBSFR.2,MBRS,12:24,29,DiademaJuv,0,IVWA,NA
2014,2014-08-08,CBSFR,2,2014.F.CBSFR.2,MBRS,12:24,29,Diadema,0,IVWA,NA
2014,2014-08-08,CBSFR,2,2014.F.CBSFR.2,MBRS,12:24,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,2,2014.F.CBSFR.2,MBRS,12:24,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,2,2014.F.CBSFR.2,MBRS,12:24,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,2,2014.F.CBSFR.2,MBRS,12:24,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,3,2014.F.CBSFR.3,MBRS,12:24,29,DiademaJuv,0,FEQU,NA
2014,2014-08-08,CBSFR,3,2014.F.CBSFR.3,MBRS,12:24,29,Diadema,0,FEQU,NA
2014,2014-08-08,CBSFR,3,2014.F.CBSFR.3,MBRS,12:24,29,OtherUrchins,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBSFR,3,2014.F.CBSFR.3,MBRS,12:24,29,Lobster,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBSFR,3,2014.F.CBSFR.3,MBRS,12:24,29,Conch,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBSFR,3,2014.F.CBSFR.3,MBRS,12:24,29,Cucumbers,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBSFR,4,2014.F.CBSFR.4,MBRS,12:24,29,DiademaJuv,0,VIAL,NA
2014,2014-08-08,CBSFR,4,2014.F.CBSFR.4,MBRS,12:24,29,Diadema,0,VIAL,NA
2014,2014-08-08,CBSFR,4,2014.F.CBSFR.4,MBRS,12:24,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,4,2014.F.CBSFR.4,MBRS,12:24,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,4,2014.F.CBSFR.4,MBRS,12:24,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,4,2014.F.CBSFR.4,MBRS,12:24,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,5,2014.F.CBSFR.5,MBRS,12:24,29,DiademaJuv,0,IVWA,NA
2014,2014-08-08,CBSFR,5,2014.F.CBSFR.5,MBRS,12:24,29,Diadema,0,IVWA,NA
2014,2014-08-08,CBSFR,5,2014.F.CBSFR.5,MBRS,12:24,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,5,2014.F.CBSFR.5,MBRS,12:24,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,5,2014.F.CBSFR.5,MBRS,12:24,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,5,2014.F.CBSFR.5,MBRS,12:24,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,6,2014.F.CBSFR.6,MBRS,12:24,29,DiademaJuv,0,FEQU,NA
2014,2014-08-08,CBSFR,6,2014.F.CBSFR.6,MBRS,12:24,29,Diadema,0,FEQU,NA
2014,2014-08-08,CBSFR,6,2014.F.CBSFR.6,MBRS,12:24,29,OtherUrchins,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBSFR,6,2014.F.CBSFR.6,MBRS,12:24,29,Lobster,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBSFR,6,2014.F.CBSFR.6,MBRS,12:24,29,Conch,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBSFR,6,2014.F.CBSFR.6,MBRS,12:24,29,Cucumbers,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-08,CBSFR,7,2014.F.CBSFR.7,MBRS,12:24,29,DiademaJuv,0,VIAL,NA
2014,2014-08-08,CBSFR,7,2014.F.CBSFR.7,MBRS,12:24,29,Diadema,0,VIAL,NA
2014,2014-08-08,CBSFR,7,2014.F.CBSFR.7,MBRS,12:24,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,7,2014.F.CBSFR.7,MBRS,12:24,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,7,2014.F.CBSFR.7,MBRS,12:24,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,7,2014.F.CBSFR.7,MBRS,12:24,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-08,CBSFR,8,2014.F.CBSFR.8,MBRS,12:24,29,DiademaJuv,0,IVWA,NA
2014,2014-08-08,CBSFR,8,2014.F.CBSFR.8,MBRS,12:24,29,Diadema,0,IVWA,NA
2014,2014-08-08,CBSFR,8,2014.F.CBSFR.8,MBRS,12:24,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,8,2014.F.CBSFR.8,MBRS,12:24,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,8,2014.F.CBSFR.8,MBRS,12:24,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-08,CBSFR,8,2014.F.CBSFR.8,MBRS,12:24,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,3,2014.F.CZ2DFR.3,MBRS,13:30,29,DiademaJuv,0,FEQU,NA
2014,2014-08-06,CZ2DFR,3,2014.F.CZ2DFR.3,MBRS,13:30,29,Diadema,0,FEQU,NA
2014,2014-08-06,CZ2DFR,3,2014.F.CZ2DFR.3,MBRS,13:30,29,OtherUrchins,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,3,2014.F.CZ2DFR.3,MBRS,13:30,29,Lobster,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,3,2014.F.CZ2DFR.3,MBRS,13:30,29,Conch,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,3,2014.F.CZ2DFR.3,MBRS,13:30,29,Cucumbers,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,4,2014.F.CZ2DFR.4,MBRS,13:30,29,DiademaJuv,0,VIAL,NA
2014,2014-08-06,CZ2DFR,4,2014.F.CZ2DFR.4,MBRS,13:30,29,Diadema,0,VIAL,NA
2014,2014-08-06,CZ2DFR,4,2014.F.CZ2DFR.4,MBRS,13:30,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,4,2014.F.CZ2DFR.4,MBRS,13:30,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,4,2014.F.CZ2DFR.4,MBRS,13:30,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,4,2014.F.CZ2DFR.4,MBRS,13:30,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,5,2014.F.CZ2DFR.5,MBRS,13:30,29,DiademaJuv,0,IVWA,NA
2014,2014-08-06,CZ2DFR,5,2014.F.CZ2DFR.5,MBRS,13:30,29,Diadema,0,IVWA,NA
2014,2014-08-06,CZ2DFR,5,2014.F.CZ2DFR.5,MBRS,13:30,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,5,2014.F.CZ2DFR.5,MBRS,13:30,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,5,2014.F.CZ2DFR.5,MBRS,13:30,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,5,2014.F.CZ2DFR.5,MBRS,13:30,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,6,2014.F.CZ2DFR.6,MBRS,13:30,29,DiademaJuv,0,FEQU,NA
2014,2014-08-06,CZ2DFR,6,2014.F.CZ2DFR.6,MBRS,13:30,29,Diadema,0,FEQU,NA
2014,2014-08-06,CZ2DFR,6,2014.F.CZ2DFR.6,MBRS,13:30,29,OtherUrchins,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,6,2014.F.CZ2DFR.6,MBRS,13:30,29,Lobster,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,6,2014.F.CZ2DFR.6,MBRS,13:30,29,Conch,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,6,2014.F.CZ2DFR.6,MBRS,13:30,29,Cucumbers,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,7,2014.F.CZ2DFR.7,MBRS,13:30,29,DiademaJuv,0,VIAL,NA
2014,2014-08-06,CZ2DFR,7,2014.F.CZ2DFR.7,MBRS,13:30,29,Diadema,0,VIAL,NA
2014,2014-08-06,CZ2DFR,7,2014.F.CZ2DFR.7,MBRS,13:30,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,7,2014.F.CZ2DFR.7,MBRS,13:30,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,7,2014.F.CZ2DFR.7,MBRS,13:30,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,7,2014.F.CZ2DFR.7,MBRS,13:30,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,8,2014.F.CZ2DFR.8,MBRS,13:30,29,DiademaJuv,0,IVWA,NA
2014,2014-08-06,CZ2DFR,8,2014.F.CZ2DFR.8,MBRS,13:30,29,Diadema,0,IVWA,NA
2014,2014-08-06,CZ2DFR,8,2014.F.CZ2DFR.8,MBRS,13:30,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,8,2014.F.CZ2DFR.8,MBRS,13:30,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,8,2014.F.CZ2DFR.8,MBRS,13:30,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2DFR,8,2014.F.CZ2DFR.8,MBRS,13:30,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,2,2014.F.CZ2SFR.2,MBRS,15:06,29,DiademaJuv,0,IVWA,"Sea condition moderate, cloud cover 2/8"
2014,2014-08-06,CZ2SFR,2,2014.F.CZ2SFR.2,MBRS,15:06,29,Diadema,0,IVWA,"Sea condition moderate, cloud cover 2/8"
2014,2014-08-06,CZ2SFR,2,2014.F.CZ2SFR.2,MBRS,15:06,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,2,2014.F.CZ2SFR.2,MBRS,15:06,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,2,2014.F.CZ2SFR.2,MBRS,15:06,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,2,2014.F.CZ2SFR.2,MBRS,15:06,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,5,2014.F.CZ2SFR.5,MBRS,15:06,29,DiademaJuv,0,IVWA,"Sea condition moderate, cloud cover 2/8"
2014,2014-08-06,CZ2SFR,5,2014.F.CZ2SFR.5,MBRS,15:06,29,Diadema,0,IVWA,"Sea condition moderate, cloud cover 2/8"
2014,2014-08-06,CZ2SFR,5,2014.F.CZ2SFR.5,MBRS,15:06,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,5,2014.F.CZ2SFR.5,MBRS,15:06,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,5,2014.F.CZ2SFR.5,MBRS,15:06,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,5,2014.F.CZ2SFR.5,MBRS,15:06,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,7,2014.F.CZ2SFR.7,MBRS,15:06,29,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 2/8"
2014,2014-08-06,CZ2SFR,7,2014.F.CZ2SFR.7,MBRS,15:06,29,Diadema,0,VIAL,"Sea condition moderate, cloud cover 2/8"
2014,2014-08-06,CZ2SFR,7,2014.F.CZ2SFR.7,MBRS,15:06,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,7,2014.F.CZ2SFR.7,MBRS,15:06,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,7,2014.F.CZ2SFR.7,MBRS,15:06,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,7,2014.F.CZ2SFR.7,MBRS,15:06,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,8,2014.F.CZ2SFR.8,MBRS,15:06,29,DiademaJuv,0,IVWA,"Sea condition moderate, cloud cover 2/8"
2014,2014-08-06,CZ2SFR,8,2014.F.CZ2SFR.8,MBRS,15:06,29,Diadema,0,IVWA,"Sea condition moderate, cloud cover 2/8"
2014,2014-08-06,CZ2SFR,8,2014.F.CZ2SFR.8,MBRS,15:06,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,8,2014.F.CZ2SFR.8,MBRS,15:06,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,8,2014.F.CZ2SFR.8,MBRS,15:06,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,CZ2SFR,8,2014.F.CZ2SFR.8,MBRS,15:06,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,MPSFR,1,2014.F.MPSFR.1,MBRS,10:57,29,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,1,2014.F.MPSFR.1,MBRS,10:57,29,Diadema,0,VIAL,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,1,2014.F.MPSFR.1,MBRS,10:57,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,MPSFR,1,2014.F.MPSFR.1,MBRS,10:57,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,MPSFR,1,2014.F.MPSFR.1,MBRS,10:57,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,MPSFR,1,2014.F.MPSFR.1,MBRS,10:57,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,MPSFR,2,2014.F.MPSFR.2,MBRS,10:57,29,DiademaJuv,0,IVWA,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,2,2014.F.MPSFR.2,MBRS,10:57,29,Diadema,0,IVWA,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,2,2014.F.MPSFR.2,MBRS,10:57,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,MPSFR,2,2014.F.MPSFR.2,MBRS,10:57,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,MPSFR,2,2014.F.MPSFR.2,MBRS,10:57,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,MPSFR,2,2014.F.MPSFR.2,MBRS,10:57,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,MPSFR,3,2014.F.MPSFR.3,MBRS,10:57,29,DiademaJuv,0,FEQU,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,3,2014.F.MPSFR.3,MBRS,10:57,29,Diadema,0,FEQU,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,3,2014.F.MPSFR.3,MBRS,10:57,29,OtherUrchins,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,MPSFR,3,2014.F.MPSFR.3,MBRS,10:57,29,Lobster,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,MPSFR,3,2014.F.MPSFR.3,MBRS,10:57,29,Conch,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,MPSFR,3,2014.F.MPSFR.3,MBRS,10:57,29,Cucumbers,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,MPSFR,4,2014.F.MPSFR.4,MBRS,10:57,29,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,4,2014.F.MPSFR.4,MBRS,10:57,29,Diadema,1,VIAL,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,4,2014.F.MPSFR.4,MBRS,10:57,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,MPSFR,4,2014.F.MPSFR.4,MBRS,10:57,29,Lobster,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,MPSFR,4,2014.F.MPSFR.4,MBRS,10:57,29,Conch,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,MPSFR,4,2014.F.MPSFR.4,MBRS,10:57,29,Cucumbers,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,MPSFR,5,2014.F.MPSFR.5,MBRS,10:57,29,DiademaJuv,0,IVWA,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,5,2014.F.MPSFR.5,MBRS,10:57,29,Diadema,0,IVWA,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,5,2014.F.MPSFR.5,MBRS,10:57,29,OtherUrchins,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,MPSFR,5,2014.F.MPSFR.5,MBRS,10:57,29,Lobster,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,MPSFR,5,2014.F.MPSFR.5,MBRS,10:57,29,Conch,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,MPSFR,5,2014.F.MPSFR.5,MBRS,10:57,29,Cucumbers,MISSING,IVWA,Not surveyed in 2014
2014,2014-08-06,MPSFR,6,2014.F.MPSFR.6,MBRS,10:57,29,DiademaJuv,0,FEQU,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,6,2014.F.MPSFR.6,MBRS,10:57,29,Diadema,0,FEQU,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,6,2014.F.MPSFR.6,MBRS,10:57,29,OtherUrchins,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,MPSFR,6,2014.F.MPSFR.6,MBRS,10:57,29,Lobster,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,MPSFR,6,2014.F.MPSFR.6,MBRS,10:57,29,Conch,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,MPSFR,6,2014.F.MPSFR.6,MBRS,10:57,29,Cucumbers,MISSING,FEQU,Not surveyed in 2014
2014,2014-08-06,MPSFR,7,2014.F.MPSFR.7,MBRS,10:57,29,DiademaJuv,0,VIAL,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,7,2014.F.MPSFR.7,MBRS,10:57,29,Diadema,1,VIAL,"Sea condition moderate, cloud cover 4/8"
2014,2014-08-06,MPSFR,7,2014.F.MPSFR.7,MBRS,10:57,29,OtherUrchins,MISSING,VIAL,Not surveyed in 2014
2014,2014-08-06,MPSFR,7,2014.F.MPSFR.7,MBRS,10:57,29,Lobster,MISSING,VIAL,Not surveyed in 2014
